"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20241214","경의선","곡산","574","604","20241217",""
"20241214","경의선","능곡","4495","3995","20241217",""
"20241214","경의선","행신","7390","7443","20241217",""
"20241214","경의선","강매","2644","2377","20241217",""
"20241214","경의선","한국항공대","3693","3071","20241217",""
"20241214","경의선","수색","2012","2018","20241217",""
"20241214","경의선","디지털미디어시티","2963","2583","20241217",""
"20241214","경의선","가좌","4945","5015","20241217",""
"20241214","경의선","홍대입구","2737","3759","20241217",""
"20241214","경의선","서강대","2231","2207","20241217",""
"20241214","경의선","공덕","6781","3617","20241217",""
"20241214","경의선","효창공원앞","2541","2741","20241217",""
"20241214","경의선","신촌","386","547","20241217",""
"20241214","경의선","서울역","1904","2027","20241217",""
"20241214","경원선","연천","1143","930","20241217",""
"20241214","경원선","전곡","1761","1416","20241217",""
"20241214","경원선","청산","163","108","20241217",""
"20241214","경원선","소요산","1974","2047","20241217",""
"20241214","경원선","동두천","1468","1404","20241217",""
"20241214","경원선","보산","1874","1736","20241217",""
"20241214","경원선","동두천중앙","2860","2751","20241217",""
"20241214","경원선","지행","6903","6691","20241217",""
"20241214","경원선","덕정","5807","5220","20241217",""
"20241214","경원선","덕계","5411","4879","20241217",""
"20241214","경원선","양주","7463","6960","20241217",""
"20241214","경원선","녹양","4139","3810","20241217",""
"20241214","경원선","가능","5838","5501","20241217",""
"20241214","경원선","의정부","21036","22107","20241217",""
"20241214","경원선","회룡","12122","11798","20241217",""
"20241214","경원선","망월사","6480","6400","20241217",""
"20241214","경원선","도봉산","8722","5659","20241217",""
"20241214","경원선","도봉","5014","4740","20241217",""
"20241214","경원선","방학","9180","8688","20241217",""
"20241214","경원선","창동","7","0","20241217",""
"20241214","경원선","녹천","3607","2985","20241217",""
"20241214","경원선","월계","5561","4978","20241217",""
"20241214","경원선","광운대","8351","8042","20241217",""
"20241214","경원선","석계","7827","8644","20241217",""
"20241214","경원선","신이문","7096","6449","20241217",""
"20241214","경원선","외대앞","7950","7390","20241217",""
"20241214","경원선","청량리(서울시립대입구)","21108","21742","20241217",""
"20241214","경원선","왕십리(성동구청)","17529","17584","20241217",""
"20241214","경원선","응봉","1421","1293","20241217",""
"20241214","경원선","옥수","53","40","20241217",""
"20241214","경원선","한남","2488","2645","20241217",""
"20241214","경원선","서빙고","2353","2496","20241217",""
"20241214","경원선","이촌(국립중앙박물관)","3475","2734","20241217",""
"20241214","경부선","광명","4273","3603","20241217",""
"20241214","경부선","서동탄","1568","1448","20241217",""
"20241214","경부선","당정","5301","4860","20241217",""
"20241214","경부선","천안","9446","9104","20241217",""
"20241214","경부선","두정","8319","8114","20241217",""
"20241214","경부선","직산","1098","1038","20241217",""
"20241214","경부선","성환","4392","3887","20241217",""
"20241214","경부선","평택","17938","16829","20241217",""
"20241214","경부선","평택지제","4813","4369","20241217",""
"20241214","경부선","서정리","9509","8128","20241217",""
"20241214","경부선","송탄","5518","5057","20241217",""
"20241214","경부선","진위","1292","1081","20241217",""
"20241214","경부선","오산","12011","11197","20241217",""
"20241214","경부선","오산대","3637","3267","20241217",""
"20241214","경부선","세마","3370","2867","20241217",""
"20241214","경부선","병점","17120","16428","20241217",""
"20241214","경부선","세류","3938","3829","20241217",""
"20241214","경부선","독산","11285","10995","20241217",""
"20241214","경부선","수원","52265","56602","20241217",""
"20241214","경부선","화서","13972","13542","20241217",""
"20241214","경부선","성균관대","15241","15119","20241217",""
"20241214","경부선","의왕","6986","6642","20241217",""
"20241214","경부선","군포","4850","4514","20241217",""
"20241214","경부선","금정","25766","25757","20241217",""
"20241214","경부선","명학","6567","6195","20241217",""
"20241214","경부선","안양","22646","22525","20241217",""
"20241214","경부선","관악","7030","6967","20241217",""
"20241214","경부선","석수","8146","7491","20241217",""
"20241214","경부선","금천구청","10021","9872","20241217",""
"20241214","경부선","가산디지털단지","9504","11346","20241217",""
"20241214","경부선","구로","17855","19486","20241217",""
"20241214","경부선","신길","30606","35645","20241217",""
"20241214","경부선","신도림","4067","4898","20241217",""
"20241214","경부선","영등포","75566","63648","20241217",""
"20241214","경부선","대방","25784","18739","20241217",""
"20241214","경부선","노량진","15838","16519","20241217",""
"20241214","경부선","용산","58082","60106","20241217",""
"20241214","경부선","남영","9006","9289","20241217",""
"20241214","경부선","서울역","12080","4100","20241217",""
"20241214","경강선","성남","895","862","20241217",""
"20241214","경강선","여주","3620","3712","20241217",""
"20241214","경강선","세종대왕릉","404","417","20241217",""
"20241214","경강선","부발","2733","2472","20241217",""
"20241214","경강선","이천","4210","3926","20241217",""
"20241214","경강선","신둔도예촌","1655","1477","20241217",""
"20241214","경강선","곤지암","2499","2255","20241217",""
"20241214","경강선","초월","3209","2805","20241217",""
"20241214","경강선","경기광주","6898","6219","20241217",""
"20241214","경강선","삼동","1907","1805","20241217",""
"20241214","경강선","이매","904","695","20241217",""
"20241214","경강선","판교","4423","4184","20241217",""
"20241214","9호선2~3단계","중앙보훈병원","8934","7556","20241217",""
"20241214","9호선2~3단계","둔촌오륜","1593","1504","20241217",""
"20241214","9호선2~3단계","한성백제","2920","2418","20241217",""
"20241214","9호선2~3단계","송파나루","6196","6380","20241217",""
"20241214","9호선2~3단계","석촌","11140","8774","20241217",""
"20241214","9호선2~3단계","석촌고분","6466","5906","20241217",""
"20241214","9호선2~3단계","삼전","7424","6712","20241217",""
"20241214","9호선2~3단계","종합운동장","4983","4548","20241217",""
"20241214","9호선2~3단계","봉은사","18399","19537","20241217",""
"20241214","9호선2~3단계","삼성중앙","4262","4295","20241217",""
"20241214","9호선2~3단계","선정릉","6878","7251","20241217",""
"20241214","9호선2~3단계","언주","8902","8195","20241217",""
"20241214","9호선","신논현","32938","40828","20241217",""
"20241214","9호선","사평","4483","3605","20241217",""
"20241214","9호선","고속터미널","20971","30494","20241217",""
"20241214","9호선","신반포","3992","3396","20241217",""
"20241214","9호선","구반포","1404","1147","20241217",""
"20241214","9호선","동작(현충원)","2932","4661","20241217",""
"20241214","9호선","흑석(중앙대입구)","8008","6936","20241217",""
"20241214","9호선","노들","5551","3759","20241217",""
"20241214","9호선","노량진","32902","33330","20241217",""
"20241214","9호선","샛강","24336","22322","20241217",""
"20241214","9호선","여의도","48761","57494","20241217",""
"20241214","9호선","국회의사당","41868","44963","20241217",""
"20241214","9호선","당산","29846","32223","20241217",""
"20241214","9호선","선유도","5536","4442","20241217",""
"20241214","9호선","신목동","3598","2707","20241217",""
"20241214","9호선","염창","16126","14155","20241217",""
"20241214","9호선","등촌","10372","9188","20241217",""
"20241214","9호선","증미","4579","4082","20241217",""
"20241214","9호선","가양","19186","17970","20241217",""
"20241214","9호선","양천향교","7820","7200","20241217",""
"20241214","9호선","마곡나루(서울식물원)","11606","11445","20241217",""
"20241214","9호선","신방화","6156","5412","20241217",""
"20241214","9호선","공항시장","2810","2759","20241217",""
"20241214","9호선","김포공항","6856","12006","20241217",""
"20241214","9호선","개화","2441","1823","20241217",""
"20241214","8호선","남위례","6450","6155","20241217",""
"20241214","8호선","모란","6849","5749","20241217",""
"20241214","8호선","수진","5300","4697","20241217",""
"20241214","8호선","신흥","4998","5116","20241217",""
"20241214","8호선","단대오거리","10402","9509","20241217",""
"20241214","8호선","남한산성입구(성남법원.검찰청)","10938","9174","20241217",""
"20241214","8호선","산성","5648","5472","20241217",""
"20241214","8호선","복정","7727","6484","20241217",""
"20241214","8호선","장지","15142","13374","20241217",""
"20241214","8호선","문정","12310","12215","20241217",""
"20241214","8호선","가락시장","8508","9260","20241217",""
"20241214","8호선","송파","8384","8039","20241217",""
"20241214","8호선","석촌","8432","10729","20241217",""
"20241214","8호선","잠실(송파구청)","22852","26119","20241217",""
"20241214","8호선","몽촌토성(평화의문)","6367","6728","20241217",""
"20241214","8호선","강동구청","7988","7925","20241217",""
"20241214","8호선","천호(풍납토성)","16502","19306","20241217",""
"20241214","8호선","암사","14172","12934","20241217",""
"20241214","8호선","암사역사공원","4612","4065","20241217",""
"20241214","7호선","온수(성공회대입구)","6408","6421","20241217",""
"20241214","7호선","천왕","8386","7795","20241217",""
"20241214","7호선","광명사거리","18631","18320","20241217",""
"20241214","7호선","철산","19621","19935","20241217",""
"20241214","7호선","가산디지털단지","15828","15018","20241217",""
"20241214","7호선","남구로","9276","9682","20241217",""
"20241214","7호선","대림(구로구청)","9117","9826","20241217",""
"20241214","7호선","신풍","10733","9701","20241217",""
"20241214","7호선","보라매","8682","7117","20241217",""
"20241214","7호선","신대방삼거리","12371","11256","20241217",""
"20241214","7호선","장승배기","8098","7532","20241217",""
"20241214","7호선","상도","9835","9084","20241217",""
"20241214","7호선","숭실대입구(살피재)","11194","10652","20241217",""
